Day,MSE Conv,MSE PCA
2022-12-07,3.8219018932431936,6.346307976190476
2022-12-08,3.1831312319263816,6.1312878571428575
2022-12-09,3.139311983250081,6.024192857142857
2022-12-10,3.22463046759367,6.0910947619047615
2022-12-11,3.0199475632980466,5.8829925
2022-12-12,3.2382040517404675,6.28754
2022-12-13,3.4574898099526763,6.407118571428572
2022-12-14,3.643541363999248,6.273064761904763
2022-12-15,3.590120505541563,6.401235833333333
2022-12-16,3.152006627060473,6.025629761904763
2022-12-17,2.9527662182226777,6.434709523809524
2022-12-18,3.076192382723093,6.442214166666667
2022-12-19,2.9019346833229065,5.899921666666668
2022-12-20,2.7049086056649685,5.679255476190478
2022-12-21,3.2219010265544057,6.015700714285713
2022-12-22,1.4434207091107965,3.732031428571428
2022-12-23,0.6354989181272686,2.392280476190476
2022-12-24,0.8700222743209451,3.175458095238095
2022-12-25,0.8210640389006585,2.554917619047619
2022-12-26,0.6180124939419329,2.7120529761904764
2022-12-27,0.6815333291888237,2.456948809523809
2022-12-28,0.5511058028787374,2.2983363095238087
2022-12-29,0.8398362784646451,2.9937109523809515
2022-12-30,0.634908287320286,2.5694011904761904
2022-12-31,0.565550965256989,1.8892595238095242
2023-01-01,0.4991065431386232,1.4648711904761904
2023-01-02,0.481721229152754,1.3061385714285714
2023-01-03,0.6932855048216879,2.4684238095238094
2023-01-04,0.7462719990871847,2.4380888095238094
2023-01-05,1.0792367323301733,3.858955476190476
2023-01-06,0.8027022960595787,2.579467142857143
2023-01-07,0.8154645643662661,2.6232676190476187
2023-01-08,0.7024662871845067,2.692406071428572
2023-01-09,0.7219732529483736,2.8007930952380957
2023-01-10,0.9355020232032984,2.9582476190476186
2023-01-11,0.8250182610936463,2.9559559523809518
2023-01-12,1.058209016919136,3.3804333333333334
2023-01-13,0.8722376148216426,2.9747011904761904
2023-01-14,1.0757909109815955,3.937175238095238
2023-01-15,0.7253727642819285,2.5023257142857145
2023-01-16,0.8946060645394027,3.078403333333333
2023-01-17,0.8461456617806107,2.7818435714285714
2023-01-18,0.7970557990483941,2.814365
2023-01-19,1.2721050018444655,3.8371369047619046
2023-01-20,0.682720587356016,2.581947142857143
2023-01-21,0.7316623174119741,2.6118807142857143
2023-01-22,0.6256120861507952,2.4651738095238094
2023-01-23,0.6941704417113215,2.571481904761905
2023-01-24,0.731616304256022,2.7810685714285714
2023-01-25,0.7122461311519146,2.7688969047619048
2023-01-26,0.9736547071952372,3.9466554761904757
2023-01-27,0.6817822158336639,2.544275238095238
2023-01-28,0.6627833540551364,2.552095
2023-01-29,0.5804635025560856,2.3805492857142854
2023-01-30,0.6407694728113711,2.6096407142857143
2023-01-31,0.6936786649748683,2.928473095238095
2023-02-01,0.6705566681921482,3.1825734523809515
2023-02-02,1.126595016103238,4.345084285714286
2023-02-03,0.6226290087215602,2.3765521428571432
2023-02-04,0.6542225915472955,2.414631904761905
2023-02-05,0.5447775986976922,2.269978333333333
2023-02-06,0.7057555450592191,2.6245742857142864
2023-02-07,0.7097438466735184,2.7005052380952383
2023-02-08,0.7109889923594892,2.6725659523809524
2023-02-09,1.3861029222607613,5.109794523809524
2023-02-10,0.7994639198295772,2.8895934523809528
2023-02-11,0.6223281123675406,2.485736666666667
2023-02-12,0.5251319997478276,2.1834764285714288
2023-02-13,0.55662696599029,2.087755714285714
2023-02-14,0.8783426403533667,3.4243111904761903
2023-02-15,0.6092021916992962,2.577885
2023-02-16,0.7913640013430268,3.1605923809523815
2023-02-17,0.7713184144813567,2.819629285714286
2023-02-18,0.4442898533307016,1.2981546428571429
2023-02-19,0.5304717819672078,2.2316342857142857
2023-02-20,0.6098857393953949,1.9766075
2023-02-21,0.5889431037940085,1.8647976190476192
2023-02-22,0.4188675549812615,1.2312071428571432
2023-02-23,1.0987349110655489,4.079808333333333
2023-02-24,0.7379031262826174,2.7895233333333334
2023-02-25,0.6769244140014052,2.463010833333333
2023-02-26,0.7681392913218588,3.0952269047619048
2023-02-27,0.7198689971119165,2.578897857142857
2023-02-28,1.0629935539327562,3.3973578571428567
2023-03-01,1.7885626014322042,4.947264761904762
2023-03-02,1.37752132024616,4.513445238095239
2023-03-03,0.6726377690210938,2.4922013095238102
2023-03-04,0.6877059198450297,2.183105476190476
2023-03-05,0.5305146484170109,1.7418419047619047
2023-03-06,0.6210034678224474,2.3310652380952384
2023-03-07,0.7062646583653986,2.744059761904762
2023-03-08,0.6329394585918635,2.6131935714285714
2023-03-09,1.5721588698215785,4.389597142857143
2023-03-10,0.9025500132702292,3.5202185714285714
2023-03-11,0.952527781482786,3.4651063095238097
2023-03-12,0.4736807715380564,1.5631254761904765
2023-03-13,0.5011700105387717,1.6999608333333334
2023-03-14,0.7015909091569483,2.592522857142857
2023-03-15,0.7621807360555977,2.8002921428571432
2023-03-16,1.8508975440636284,4.614315238095237
2023-03-17,0.7153839315287769,2.6445425
2023-03-18,0.9144213481340556,3.3946933333333336
2023-03-19,0.6879685213789344,2.7779089285714287
2023-03-20,0.6304488109890372,2.48679261904762
2023-03-21,0.7974657020531595,2.946902857142857
2023-03-22,0.7660667994059622,3.066193333333333
2023-03-23,1.7314319545403123,5.150590833333333
2023-03-24,0.8528739132452756,3.6706642857142855
2023-03-25,0.9195821837056428,3.656198095238095
2023-03-26,0.5885741673409939,2.4493302380952384
2023-03-27,0.8704869181383401,3.4129892857142856
2023-03-28,0.7104552397504449,2.740162857142857
2023-03-29,0.6462408229708672,2.559987142857143
2023-03-30,1.7269085347652435,5.088517261904761
